time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2008-02-20T10:30:07.920Z;-3.369;100.84;26.7;5;mb;28;73.9;;0.85;us;usp000fzb9;2014-11-07T01:34:59.323Z;157 km SSW of Sungai Penuh, Indonesia;earthquake;;;;11;reviewed;us;us
2008-02-20T09:32:05.520Z;2.639;95.775;22.6;5;mb;41;87.1;;0.98;us;usp000fzb5;2014-11-07T01:34:59.313Z;69 km WNW of Sinabang, Indonesia;earthquake;;;;24;reviewed;us;us
2008-02-20T09:11:25.800Z;2.504;95.837;24;5.3;mb;70;90.1;;0.81;us;usp000fzb4;2014-11-07T01:34:59.307Z;60 km W of Sinabang, Indonesia;earthquake;;;;25;reviewed;us;us
2008-02-20T09:05:08.860Z;2.697;96.254;35;5.1;mb;110;59.6;;0.69;us;usp000fzb2;2015-05-13T18:53:53.000Z;27 km NNW of Sinabang, Indonesia;earthquake;;;;44;reviewed;us;us
2008-02-20T08:36:38.740Z;2.541;96.062;35;5.2;mb;49;97.3;;0.68;us;usp000fzaz;2014-11-07T01:34:59.290Z;36 km W of Sinabang, Indonesia;earthquake;;;;17;reviewed;us;us
2008-02-20T08:28:20.340Z;2.608;96.138;35;5.4;mb;143;62.6;;0.8;us;usp000fzay;2015-05-13T18:53:53.000Z;30 km WNW of Sinabang, Indonesia (1);earthquake;;;;54;reviewed;us;us
2008-01-24T12:03:40.440Z;-4.025;101.869;35;5.3;mb;124;56.8;;1.27;us;usp000fxbt;2014-11-07T01:34:45.616Z;50 km WSW of Bengkulu, Indonesia;earthquake;;;;46;reviewed;us;us
2008-01-22T17:14:52.070Z;0.922;97.462;10;5.4;mb;278;29.7;;1.2;us;usp000fx80;2014-11-07T01:34:45.033Z;155 km SSW of Singkil, Indonesia;earthquake;;;;122;reviewed;us;us
2008-01-06T10:06:32.780Z;-4.867;103.096;35;5.1;mb;120;67.9;;1.05;us;usp000fw3e;2014-11-07T01:34:37.694Z;94 km S of Pagar Alam, Indonesia (1);earthquake;;;;30;reviewed;us;us
2007-12-25T16:54:27.740Z;0.116;97.022;38.1;5.1;mb;61;72.3;;1.14;us;usp000fv7g;2014-11-07T01:34:28.954Z;254 km SSW of Singkil, Indonesia;earthquake;;;;32;reviewed;us;us
2007-12-24T21:21:52.810Z;-4.305;101.231;27.3;5.2;mb;143;43.8;;0.75;us;usp000fv5v;2014-11-07T01:34:28.704Z;127 km WSW of Bengkulu, Indonesia (1);earthquake;;11;;53;reviewed;us;us
2007-12-24T20:56:20.200Z;-4.328;101.294;25.7;5.2;mb;96;62.3;;0.82;us;usp000fv5u;2014-11-07T01:34:28.695Z;122 km WSW of Bengkulu, Indonesia;earthquake;;;;46;reviewed;us;us
2007-12-22T16:32:15.920Z;-5.582;102.451;35;5.1;mb;47;92.8;;0.94;us;usp000fv12;2014-11-07T01:34:28.144Z;193 km SSW of Pagar Alam, Indonesia;earthquake;;;;22;reviewed;us;us
2007-12-20T07:42:53.450Z;-3.504;100.623;27.9;5.1;mb;84;47.7;;1.03;us;usp000fuvs;2014-11-07T01:34:27.254Z;181 km SSW of Sungai Penuh, Indonesia;earthquake;;;;34;reviewed;us;us
2007-12-16T09:14:00.590Z;-3.267;100.63;43.6;5.1;mb;31;98;;0.96;us;usp000fujm;2014-11-07T01:34:25.956Z;158 km SSW of Sungai Penuh, Indonesia;earthquake;;17.1;;8;reviewed;us;us
2007-12-09T11:32:12.750Z;2.223;96.761;35;5;mb;71;86.7;;0.74;us;usp000fu44;2014-11-07T01:34:22.728Z;51 km SE of Sinabang, Indonesia;earthquake;;;;32;reviewed;us;us
2007-12-01T21:21:19.110Z;-4.454;101.365;27.4;5.1;mb;85;117.8;;1.02;us;usp000ftpk;2014-11-07T01:34:19.690Z;123 km SW of Bengkulu, Indonesia;earthquake;;5;;23;reviewed;us;us
2007-11-28T10:05:59.460Z;-2.261;100.529;50.8;5.2;mb;121;42.5;;0.82;us;usp000ftf3;2014-11-07T01:34:15.671Z;98 km WSW of Sungai Penuh, Indonesia;earthquake;;;;50;reviewed;us;us
2007-11-27T15:46:10.850Z;-1.63;100.437;35;5.3;mb;123;61.1;;0.82;us;usp000fte0;2014-11-07T01:34:15.576Z;75 km S of Padang, Indonesia;earthquake;;;;46;reviewed;us;us
2007-11-26T15:03:42.100Z;1.091;97.103;35;5;mb;58;119.3;;1.03;us;usp000ftbu;2014-11-07T01:34:15.085Z;152 km SSW of Singkil, Indonesia;earthquake;;;;28;reviewed;us;us
2007-11-20T22:59:28.620Z;-4.329;101.263;35;5.4;mb;188;50.6;;0.84;us;usp000fszw;2014-11-07T01:34:13.000Z;125 km WSW of Bengkulu, Indonesia;earthquake;;;;29;reviewed;us;us
2007-11-10T09:43:31.340Z;-4.437;101.308;35;5.1;mb;54;181.9;;0.76;us;usp000fsab;2014-11-07T01:34:09.010Z;127 km WSW of Bengkulu, Indonesia (2);earthquake;;;;25;reviewed;us;us
2007-11-07T11:04:07.050Z;-3.645;100.722;31.6;5.1;mb;70;63.6;;0.81;us;usp000fs45;2014-11-07T01:34:08.176Z;172 km W of Bengkulu, Indonesia;earthquake;;;;29;reviewed;us;us
2007-11-05T21:58:14.140Z;-3.737;101.092;25.2;5;mb;66;67.3;;1.07;us;usp000fs13;2014-11-07T01:34:07.500Z;130 km W of Bengkulu, Indonesia;earthquake;;12.9;;28;reviewed;us;us
2007-10-26T04:53:18.380Z;-4.169;100.625;35;5.1;mb;52;119.4;;0.93;us;usp000fr9b;2014-11-07T01:33:59.509Z;186 km WSW of Bengkulu, Indonesia;earthquake;;;;25;reviewed;us;us
2007-10-23T06:25:49.450Z;1.84;97.047;35;5;mb;42;70.6;;0.83;us;usp000fr3k;2014-11-07T01:33:58.590Z;96 km WSW of Singkil, Indonesia;earthquake;;;;22;reviewed;us;us
2007-10-21T14:31:31.950Z;-3.223;100.613;23.4;5;mb;36;187.5;;1.08;us;usp000fr0k;2014-11-07T01:33:58.226Z;155 km SW of Sungai Penuh, Indonesia;earthquake;;;;3;reviewed;us;us
2007-10-21T12:34:01.310Z;-3.245;100.507;35;5.2;mb;80;111.4;;0.83;us;usp000fr09;2014-11-07T01:33:58.167Z;164 km SW of Sungai Penuh, Indonesia (2);earthquake;;;;24;reviewed;us;us
2007-10-17T02:55:29.930Z;2.975;96.455;40.1;5;mb;106;126.5;;0.74;us;usp000fqrb;2014-11-07T01:33:56.824Z;55 km N of Sinabang, Indonesia;earthquake;;;;55;reviewed;us;us
2007-10-05T09:22:36.420Z;-4.376;101.337;35;5.1;mb;119;62.2;;0.9;us;usp000fpxk;2014-11-07T01:33:51.106Z;121 km WSW of Bengkulu, Indonesia;earthquake;;;;41;reviewed;us;us
2007-10-02T14:39:58.860Z;-1.853;99.779;35;5.1;mb;96;42.8;;0.89;us;usp000fpq8;2014-11-07T01:33:47.976Z;118 km SSW of Padang, Indonesia;earthquake;;;;33;reviewed;us;us
2007-10-01T14:03:33.750Z;4.089;96.585;35;5;mb;131;33.5;;0.75;us;usp000fpn2;2014-11-07T01:33:47.131Z;51 km E of Meulaboh, Indonesia;earthquake;;;;52;reviewed;us;us
2007-09-27T08:07:43.340Z;-3.486;100.839;35;5;mb;62;108.1;;1.01;us;usp000fp6z;2014-11-07T01:33:40.852Z;162 km WNW of Bengkulu, Indonesia;earthquake;;;;26;reviewed;us;us
2007-09-26T18:36:10.570Z;-1.832;99.46;24.4;5.1;mb;104;62.5;;0.82;us;usp000fp5u;2014-11-07T01:33:40.241Z;139 km SW of Padang, Indonesia;earthquake;;17.4;;37;reviewed;us;us
2007-09-24T21:25:48.120Z;-4.413;101.299;35;5;mb;83;43.9;;0.9;us;usp000fp1t;2014-11-07T01:33:39.064Z;126 km WSW of Bengkulu, Indonesia;earthquake;;;;23;reviewed;us;us
2007-09-24T17:35:29.110Z;-5.875;105.572;35;5;mb;137;59.5;;1.11;us;usp000fp1a;2014-11-07T01:33:38.974Z;60 km SE of Bandar Lampung, Indonesia;earthquake;;;;29;reviewed;us;us
2007-09-24T05:42:10.740Z;-3.007;101.381;35;5;mb;85;56.3;;0.76;us;usp000fp07;2014-11-07T01:33:38.741Z;105 km S of Sungai Penuh, Indonesia;earthquake;;;;21;reviewed;us;us
2007-09-23T22:27:46.600Z;-3.596;100.835;26.7;5.1;mb;117;46.9;;0.81;us;usp000fnz9;2014-11-07T01:33:38.580Z;160 km W of Bengkulu, Indonesia;earthquake;;18.4;;23;reviewed;us;us
2007-09-22T08:03:39.600Z;-4.337;101.057;28.8;5;mb;90;110.2;;0.93;us;usp000fnw0;2014-11-07T01:33:38.147Z;146 km WSW of Bengkulu, Indonesia;earthquake;;;;18;reviewed;us;us
2007-09-21T13:33:09.620Z;-2.181;99.53;25;5.1;mb;44;71.4;;0.85;us;usp000fnud;2014-11-07T01:33:37.934Z;164 km SW of Padang, Indonesia;earthquake;;;;11;reviewed;us;us
2007-09-18T10:03:52.130Z;0.128;97.715;25;5.1;mb;90;60.8;;1.18;us;usp000fnkf;2014-11-07T01:33:36.979Z;214 km SSW of Sibolga, Indonesia;earthquake;;;;31;reviewed;us;us
2007-09-18T06:32:12.310Z;-4.041;101.027;25.2;5;mb;63;68.6;;1.07;us;usp000fnk4;2014-11-07T01:33:36.855Z;140 km W of Bengkulu, Indonesia;earthquake;;;;20;reviewed;us;us
2007-09-15T18:29:07.600Z;-1.8;99.538;30.9;5;mb;67;54.3;;0.92;us;usp000fnce;2014-11-07T01:33:35.681Z;130 km SW of Padang, Indonesia;earthquake;;21.9;;28;reviewed;us;us
2007-09-15T01:41:06.540Z;-2.844;100.247;35.1;5;mb;75;37;;0.87;us;usp000fna5;2014-11-07T01:33:35.299Z;154 km SW of Sungai Penuh, Indonesia;earthquake;;10.9;;28;reviewed;us;us
2007-09-14T06:03:16.530Z;-4.416;100.953;25.3;5.8;mb;43;111.1;;0.97;us;usp000fn7r;2015-05-13T18:53:53.000Z;160 km WSW of Bengkulu, Indonesia;earthquake;;;;18;reviewed;us;us
2007-09-14T03:07:14.700Z;-2.919;101.145;40;5.1;mb;126;74.3;;0.81;us;usp000fn78;2014-11-07T01:33:34.917Z;99 km SSW of Sungai Penuh, Indonesia;earthquake;;8.8;;39;reviewed;us;us
2007-09-13T23:12:32.200Z;-2.836;101.232;35;5;mb;102;57.9;;0.86;us;usp000fn6m;2014-11-07T01:33:34.811Z;88 km SSW of Sungai Penuh, Indonesia;earthquake;;;;27;reviewed;us;us
2007-09-13T18:30:39.900Z;-2.423;99.881;41.2;5;mb;70;58.8;;0.93;us;usp000fn5t;2014-11-07T01:33:34.713Z;171 km SSW of Padang, Indonesia;earthquake;;16.3;;31;reviewed;us;us
2007-09-13T13:43:58.940Z;-2.918;100.267;35;5.1;mb;63;112.4;;1.19;us;usp000fn4z;2014-11-07T01:33:34.477Z;157 km SW of Sungai Penuh, Indonesia;earthquake;;;;31;reviewed;us;us
2007-09-13T13:10:14.420Z;-2.749;100.974;17.2;5.5;mb;271;29;;0.83;us;usp000fn4x;2020-09-18T21:47:47.412Z;89 km SSW of Sungai Penuh, Indonesia;earthquake;;13;;91;reviewed;us;us
2007-09-13T12:13:03.990Z;-3.585;100.846;35;5.1;mb;130;59.5;;1.04;us;usp000fn4t;2014-11-07T01:33:34.425Z;159 km W of Bengkulu, Indonesia;earthquake;;;;42;reviewed;us;us
2007-09-13T11:34:28.560Z;-2.565;100.492;35;5;mb;24;187.1;;0.56;us;usp000fn4q;2014-11-07T01:33:34.416Z;114 km WSW of Sungai Penuh, Indonesia;earthquake;;;;10;reviewed;us;us
2007-09-13T10:47:52.880Z;-3.432;101.659;35;5.1;mb;57;70.7;;0.67;us;usp000fn4m;2014-11-07T01:33:34.406Z;78 km WNW of Bengkulu, Indonesia;earthquake;;;;19;reviewed;us;us
2007-09-13T09:21:38.850Z;-2.146;99.821;35;5.3;mb;121;29.5;;0.83;us;usp000fn49;2015-03-24T02:30:45.136Z;145 km SSW of Padang, Indonesia;earthquake;;;;50;reviewed;us;us
2007-09-13T06:32:52.510Z;-1.941;99.513;34.2;5.2;mb;67;67.8;;0.83;us;usp000fn3y;2014-11-07T01:33:34.286Z;144 km SW of Padang, Indonesia;earthquake;;;;20;reviewed;us;us
2007-09-13T06:28:54.140Z;-1.98;99.516;28.4;5;mb;85;59;;1.06;us;usp000fn3x;2014-11-07T01:33:34.279Z;147 km SW of Padang, Indonesia;earthquake;;;;34;reviewed;us;us
2007-09-13T05:53:28.530Z;-3.701;100.843;35;5;mb;74;63.6;;0.86;us;usp000fn3t;2014-11-07T01:33:34.268Z;158 km W of Bengkulu, Indonesia;earthquake;;;;26;reviewed;us;us
2007-09-13T05:44:18.970Z;-3.723;100.688;28.9;5;mb;121;47.7;;1.23;us;usp000fn3q;2014-11-07T01:33:34.252Z;175 km W of Bengkulu, Indonesia;earthquake;;;;33;reviewed;us;us
2007-09-13T05:23:23.230Z;-1.724;99.635;32.4;5.5;mb;237;26.3;;1.02;us;usp000fn3n;2020-09-18T21:47:26.004Z;117 km SW of Padang, Indonesia (1);earthquake;;;;76;reviewed;us;us
2007-09-13T04:06:13.670Z;-1.608;99.644;29.2;5.1;mb;136;58.9;;1.03;us;usp000fn3f;2014-11-07T01:33:34.209Z;107 km SW of Padang, Indonesia (2);earthquake;;19.7;;47;reviewed;us;us
2007-09-13T03:42:19.090Z;-1.978;99.64;35;5.1;mb;18;101.5;;0.52;us;usp000fn3e;2014-11-07T01:33:34.205Z;138 km SW of Padang, Indonesia;earthquake;;;;4;reviewed;us;us
2007-09-13T02:51:33.890Z;-2.044;99.794;28.9;5.4;mb;220;31.9;;0.83;us;usp000fn37;2015-05-13T18:53:53.000Z;136 km SSW of Padang, Indonesia;earthquake;;13.9;;72;reviewed;us;us
2007-09-13T01:55:47.860Z;-3.823;101.752;30.6;5;mb;116;53.3;;0.91;us;usp000fn2y;2014-11-07T01:33:34.059Z;57 km W of Bengkulu, Indonesia;earthquake;;16;;38;reviewed;us;us
2007-09-13T01:49:07.440Z;-2.199;99.467;24.5;5.1;mb;104;62.8;;0.8;us;usp000fn2x;2014-11-07T01:33:34.051Z;169 km SW of Padang, Indonesia;earthquake;;20;;35;reviewed;us;us
2007-09-13T01:38:08.440Z;-1.875;99.716;29.9;5.1;mb;164;35;;0.75;us;usp000fn2v;2014-11-07T01:33:34.035Z;124 km SW of Padang, Indonesia;earthquake;;;;57;reviewed;us;us
2007-09-13T01:26:34.420Z;-1.9;99.816;16.6;5.7;mb;325;28.7;;0.94;us;usp000fn2u;2020-09-18T21:46:53.317Z;120 km SSW of Padang, Indonesia;earthquake;;15.3;;102;reviewed;us;us
2007-09-13T00:31:43.140Z;-2.561;100.317;35;5.2;mb;92;64.5;;0.86;us;usp000fn2j;2014-11-07T01:33:33.967Z;131 km WSW of Sungai Penuh, Indonesia;earthquake;;;;15;reviewed;us;us
2007-09-13T00:15:50.290Z;-2.304;99.431;14;5.2;mb;67;63.6;;0.7;us;usp000fn2f;2014-11-07T01:33:33.956Z;181 km SW of Padang, Indonesia;earthquake;;21.7;;12;reviewed;us;us
2007-09-13T00:09:02.990Z;-1.893;99.572;35;5;mb;25;80.9;;0.61;us;usp000fn2d;2014-11-07T01:33:33.950Z;135 km SW of Padang, Indonesia;earthquake;;;;6;reviewed;us;us
2007-09-12T23:19:46.990Z;-4.01;100.999;26.7;5.1;mb;51;175.1;;1.05;us;usp000fn29;2015-03-24T02:03:27.726Z;142 km W of Bengkulu, Indonesia (2);earthquake;;;;14;reviewed;us;us
2007-09-12T22:17:21.550Z;-2.802;100.906;35;5.1;mb;153;62.6;;0.83;us;usp000fn24;2014-11-07T01:33:33.848Z;98 km SSW of Sungai Penuh, Indonesia (2);earthquake;;;;38;reviewed;us;us
2007-09-12T22:02:26.660Z;-4.429;101.402;28.4;5.1;mb;105;50.6;;0.92;us;usp000fn1z;2014-11-07T01:33:33.803Z;118 km SW of Bengkulu, Indonesia;earthquake;;;;30;reviewed;us;us
2007-09-12T16:53:27.110Z;-3.072;100.461;42.2;5;mb;66;97.6;;0.9;us;usp000fn10;2014-11-07T01:33:33.663Z;152 km SW of Sungai Penuh, Indonesia;earthquake;;15.8;;18;reviewed;us;us
2007-09-12T16:37:03.920Z;-3.145;101.396;35;5.8;mb;413;44.8;;0.8;us;usp000fn0y;2020-09-18T21:46:27.230Z;120 km S of Sungai Penuh, Indonesia;earthquake;;;;129;reviewed;us;us
2007-09-12T15:35:09.950Z;-4.08;101.182;35;5;mb;94;43.8;;1.03;us;usp000fn0r;2014-11-07T01:33:33.587Z;124 km WSW of Bengkulu, Indonesia (2);earthquake;;;;29;reviewed;us;us
2007-09-12T14:40:05.730Z;-3.158;101.463;35;5.9;mb;380;28.5;;0.79;us;usp000fn0c;2020-09-18T21:46:18.580Z;114 km NW of Bengkulu, Indonesia;earthquake;;;;130;reviewed;us;us
2007-09-12T13:17:19.140Z;-3.259;100.722;43;5.2;mb;137;40.4;;0.76;us;usp000fmzs;2014-11-07T01:33:33.402Z;152 km SSW of Sungai Penuh, Indonesia;earthquake;;9.8;;34;reviewed;us;us
2007-09-12T13:07:41.870Z;-3.526;100.747;35;5;mb;28;77.2;;1.18;us;usp000fmzr;2014-11-07T01:33:33.400Z;171 km W of Bengkulu, Indonesia;earthquake;;;;4;reviewed;us;us
2007-09-12T13:02:07.440Z;-2.93;101.379;35;5.6;mb;306;28.9;;0.75;us;usp000fmzq;2020-09-18T21:46:10.489Z;96 km S of Sungai Penuh, Indonesia;earthquake;;;;103;reviewed;us;us
2007-09-12T12:21:47.100Z;-2.71;100.278;35;5.2;mb;82;64.5;;0.84;us;usp000fmzg;2015-03-24T02:20:44.704Z;143 km WSW of Sungai Penuh, Indonesia (1);earthquake;;;;28;reviewed;us;us
2007-09-12T12:06:09.450Z;-4.184;101.305;35;5;mb;36;69.6;;0.87;us;usp000fmzd;2014-11-07T01:33:33.352Z;114 km WSW of Bengkulu, Indonesia;earthquake;;;;6;reviewed;us;us
2007-09-12T11:40:01.770Z;-2.84;100.221;35;5.5;mb;58;74.8;;0.97;us;usp000fmz8;2020-09-18T21:46:02.578Z;156 km WSW of Sungai Penuh, Indonesia (2);earthquake;;;;3;reviewed;us;us
2007-09-12T11:30:11.570Z;-4.264;101.365;35;5.3;mb;35;76.6;;0.81;us;usp000fmz6;2014-11-07T01:33:33.336Z;112 km WSW of Bengkulu, Indonesia;earthquake;;;;2;reviewed;us;us
2007-09-12T11:23:07.610Z;-2.587;101.792;35;5;mb;22;86.2;;0.79;us;usp000fmz5;2014-11-07T01:33:33.333Z;73 km SE of Sungai Penuh, Indonesia;earthquake;;;;1;reviewed;us;us
2007-09-11T16:36:09.930Z;-5.73;105.53;10;5;mb;114;47.5;;0.82;us;usp000fmx7;2014-11-07T01:33:33.030Z;44 km SE of Bandar Lampung, Indonesia;earthquake;;;;31;reviewed;us;us
2007-08-19T13:34:24.700Z;0.868;97.532;30;5;mb;84;67.5;;0.89;us;usp000fk6q;2014-11-07T01:33:19.333Z;159 km S of Singkil, Indonesia;earthquake;;;;33;reviewed;us;us
2007-08-19T13:12:39.300Z;0.888;97.539;30;5;mb;106;105.3;;0.76;us;usp000fk6j;2014-11-07T01:33:19.279Z;157 km S of Singkil, Indonesia;earthquake;;;;46;reviewed;us;us
2007-08-18T04:38:23.430Z;2.075;96.693;30;5;mb;126;52.8;;0.68;us;usp000fk3a;2014-11-07T01:33:18.717Z;56 km SE of Sinabang, Indonesia (2);earthquake;;;;54;reviewed;us;us
2007-06-23T16:47:30.720Z;1.192;97.328;51.2;5;mb;99;47.8;;0.92;us;usp000fenb;2014-11-07T01:32:45.233Z;131 km SSW of Singkil, Indonesia;earthquake;;9.1;;57;reviewed;us;us
2007-05-16T23:37:42.580Z;-6.584;105.22;16.1;5;mb;110;57.5;;0.93;us;usp000fc3z;2014-11-07T01:32:28.725Z;71 km WSW of Labuan, Indonesia;earthquake;;15.9;;25;reviewed;us;us
2007-04-21T10:12:45.850Z;-2.958;101.187;45.6;5;mb;75;77.7;;0.77;us;usp000fa8h;2014-11-07T01:32:14.900Z;102 km SSW of Sungai Penuh, Indonesia;earthquake;;;;27;reviewed;us;us
2007-02-12T04:44:09.810Z;1.51;97.114;30;5;mb;98;143.2;;0.92;us;usp000f4qg;2014-11-07T01:31:36.891Z;114 km SW of Singkil, Indonesia;earthquake;;;;41;reviewed;us;us
2007-02-08T01:54:54.500Z;2.703;95.65;30;5.1;mb;70;46.1;;0.87;us;usp000f4fk;2014-11-07T01:31:35.542Z;84 km WNW of Sinabang, Indonesia;earthquake;;;;17;reviewed;us;us
2007-01-03T23:48:15.920Z;-5.45;101.477;30;5.3;mb;75;75.2;;1.07;us;usp000f1nq;2014-11-07T01:31:18.137Z;202 km SSW of Bengkulu, Indonesia;earthquake;;;;19;reviewed;us;us
2006-10-26T15:08:23.320Z;-2.084;100.198;43.6;5;mb;92;52;;0.91;us;usp000ew34;2014-11-07T01:30:38.121Z;126 km S of Padang, Indonesia;earthquake;;;;44;reviewed;us;us
2006-10-18T02:01:26.460Z;1.334;97.133;25.8;5;mb;107;37.1;;0.84;us;usp000evef;2014-11-07T01:30:35.289Z;128 km SW of Singkil, Indonesia (1);earthquake;;;;41;reviewed;us;us
2006-09-09T05:05:46.710Z;1.124;99.592;14.3;5.3;mb;245;56.7;;0.86;us;usp000esrg;2014-11-07T01:30:11.130Z;45 km SE of Padangsidempuan, Indonesia;earthquake;;;;70;reviewed;us;us
2006-08-15T03:02:09.350Z;0.844;97.207;30;5.1;mb;21;90.5;;1.19;us;usp000eqz0;2014-11-07T01:29:58.084Z;172 km SSW of Singkil, Indonesia;earthquake;;0;;5;reviewed;us;us
2006-08-12T06:15:28.160Z;2.189;96.365;28.8;5;mb;92;31.4;;0.67;us;usp000eqsh;2014-11-07T01:29:57.169Z;32 km S of Sinabang, Indonesia;earthquake;;;;45;reviewed;us;us
2006-08-02T18:13:59.420Z;3.966;95.967;45.7;5;mb;149;56.5;;0.75;us;usp000eq3j;2014-11-07T01:29:53.058Z;26 km SW of Meulaboh, Indonesia (2);earthquake;;;;62;reviewed;us;us
2006-07-31T17:29:35.960Z;-6.415;103.791;30;5;mb;51;116.5;;0.93;us;usp000epzb;2014-11-07T01:29:49.187Z;195 km WSW of Bandar Lampung, Indonesia;earthquake;;;;23;reviewed;us;us
2006-07-31T12:37:22.870Z;1.156;97.154;30;5;mb;21;191.8;;0.8;us;usp000epys;2014-11-07T01:29:49.150Z;143 km SSW of Singkil, Indonesia (1);earthquake;;;;6;reviewed;us;us
2006-07-23T13:29:47.550Z;1.244;98.145;30;5;mb;48;96.1;;1.06;us;usp000epd6;2014-11-07T01:29:44.398Z;89 km SW of Sibolga, Indonesia;earthquake;;;;19;reviewed;us;us
2006-07-22T16:42:54.720Z;-4.847;102.253;43.2;5;mb;86;90;;1.04;us;usp000epb6;2014-11-07T01:29:44.146Z;115 km S of Bengkulu, Indonesia (1);earthquake;;;;35;reviewed;us;us
2006-07-17T20:41:13.920Z;0.333;96.923;35.8;5.3;mb;28;144.1;;0.91;us;usp000enwh;2014-11-07T01:29:42.203Z;236 km SSW of Singkil, Indonesia;earthquake;;;;3;reviewed;us;us
2006-07-17T05:32:30.390Z;-4.904;102.166;35;5.1;mb;81;71.1;;0.96;us;usp000ensc;2014-11-07T01:29:39.554Z;122 km S of Bengkulu, Indonesia;earthquake;;;;27;reviewed;us;us
2006-07-11T00:58:28.690Z;0.738;97.334;46;5.2;mb;211;30.5;;0.77;us;usp000enbw;2014-11-07T01:29:37.752Z;178 km SSW of Singkil, Indonesia;earthquake;;7.6;;83;reviewed;us;us
2006-05-17T03:48:19.650Z;-4.457;102.736;38.8;5;mb;80;79.7;;0.96;us;usp000ehah;2014-11-07T01:29:07.986Z;74 km SW of Pagar Alam, Indonesia;earthquake;;8.1;;30;reviewed;us;us
2006-05-16T16:19:42.310Z;0.116;97.158;33;5.3;mb;226;28.1;;0.79;us;usp000eh8y;2015-05-13T18:53:50.000Z;250 km SSW of Singkil, Indonesia;earthquake;;;;78;reviewed;us;us
2006-05-16T16:10:28.500Z;-0.024;97.123;28.8;5.1;mb;120;33.5;;0.7;us;usp000eh8x;2014-11-07T01:29:07.719Z;266 km SSW of Singkil, Indonesia;earthquake;;13;;50;reviewed;us;us
2006-04-29T17:08:50.540Z;2.18;96.475;25.5;5.2;mb;128;43.4;;0.85;us;usp000efs6;2015-05-13T18:53:50.000Z;34 km SSE of Sinabang, Indonesia;earthquake;;;;47;reviewed;us;us
2006-04-22T23:23:06.100Z;2.089;96.49;25.7;5.4;mb;51;112.6;;0.64;us;usp000ef9x;2014-11-07T01:28:53.953Z;44 km SSE of Sinabang, Indonesia;earthquake;;;;21;reviewed;us;us
2006-04-22T23:22:37.780Z;2.059;96.448;27.6;5.1;mb;43;96.6;;0.86;us;usp000ef9w;2014-11-07T01:28:53.947Z;47 km S of Sinabang, Indonesia;earthquake;;;;20;reviewed;us;us
2006-04-12T14:39:04.120Z;1.654;97.07;37.8;5;mb;84;82.8;;0.73;us;usp000eea1;2014-11-07T01:28:47.677Z;106 km SW of Singkil, Indonesia (1);earthquake;;;;34;reviewed;us;us
2006-02-13T10:46:05.010Z;-6.346;104.801;31.5;5.1;mb;41;79.1;;0.9;us;usp000ea04;2014-11-07T01:28:18.234Z;113 km SSW of Bandar Lampung, Indonesia;earthquake;;;;13;reviewed;us;us
2006-01-26T23:58:01.780Z;-4.777;102.821;54.4;5.3;mb;180;32.3;;0.88;us;usp000e8xg;2014-11-07T01:28:09.859Z;95 km SSW of Pagar Alam, Indonesia (2);earthquake;;;;49;reviewed;us;us
2005-12-25T03:16:40.880Z;-4.494;102.904;44.2;5;mb;60;48.7;;0.95;us;usp000e6tp;2014-11-07T01:27:56.436Z;64 km SW of Pagar Alam, Indonesia;earthquake;;6.7;;17;reviewed;us;us
2005-12-12T02:52:31.640Z;-1.196;99.779;30;5.2;mb;22;91.3;;0.86;us;usp000e60e;2014-11-07T01:27:52.969Z;69 km WSW of Padang, Indonesia;earthquake;;;;7;reviewed;us;us
2005-11-19T14:09:21.150Z;2.034;96.794;31.5;5.2;mb;98;52.8;;0.83;us;usp000e4gg;2014-11-07T01:27:41.164Z;67 km SE of Sinabang, Indonesia;earthquake;;;;35;reviewed;us;us
2005-11-12T18:54:13.840Z;1.863;97.036;30;5.2;mb;175;24.4;;0.74;us;usp000e41b;2014-11-07T01:27:38.856Z;95 km WSW of Singkil, Indonesia;earthquake;;;;67;reviewed;us;us
2005-10-08T04:30:44.120Z;1.957;97.853;30;5.6;mb;240;51.6;;0.84;us;usp000e12y;2020-09-18T20:43:57.226Z;37 km S of Singkil, Indonesia;earthquake;;;;88;reviewed;us;us
2005-08-17T07:43:48.240Z;2.014;97.832;30;5;mb;103;64.9;;0.79;us;usp000dxh8;2014-11-07T01:26:49.854Z;30 km S of Singkil, Indonesia;earthquake;;;;49;reviewed;us;us
2005-08-05T13:21:30.910Z;2.164;96.421;26.2;5;mb;45;60.5;;1.11;us;usp000dwr6;2014-11-07T01:26:44.658Z;35 km S of Sinabang, Indonesia;earthquake;;;;22;reviewed;us;us
2005-07-30T00:40:11.550Z;0.992;97.43;30;5;mb;85;40.4;;0.73;us;usp000dw8n;2014-11-07T01:26:36.089Z;148 km SSW of Singkil, Indonesia (1);earthquake;;;;24;reviewed;us;us
2005-06-13T02:26:50.500Z;2.738;95.638;22.5;5;mb;54;103.1;;0.77;us;usp000dsua;2014-11-07T01:26:11.458Z;87 km WNW of Sinabang, Indonesia;earthquake;;;;22;reviewed;us;us
